,text,date,label,label_name,id
484,Combined NK cell therapy and radiotherapy exhibit long-term therapeutic and anti-metastatic effects in a human triple negative breast cancer model. {{URL}} h/t {@NCBI@} #RadOnc #PubMed,2019-10-13,5,science_&_technology,1183532500661891072
485,"The #Seahawks beat the Browns to improve to 5-1 on Sunday but the 49ers took care of the Rams to move to 5-0, and comparing them head-to-head isn t favorable for Pete Carroll s team, writes Jim Moore ( {{USERNAME}} ). {{URL}} ",2019-10-14,4,sports_&_gaming,1183794053793533952
486,Sweep to the World Series: First inning barrage propels #Nats past Cardinals. {{USERNAME}}  s game story from the clincher: {{URL}},2019-10-16,4,sports_&_gaming,1184458931449597952
487,"Listening to #VPN on {@933 KFM@} this morning, {{USERNAME}} , the host, shared this horrifying statistic; every 40s, someone commits suicide in the World.  Mental health is a big issue that needs critical attention. Check out a friend, relative or neighbor today b se u might be a savior.",2019-10-19,3,daily_life,1185440223032991745
488,Special thank you to everyone at Effect Fitness. Thank you for supporting our programs. Napoleon helps out at the {{USERNAME}} pink out event today because he lost his mom after surviving breast cancer to colon… {{URL}},2019-10-19,3,daily_life,1185675346974248962
489,Greetings {@Most Requested Live@} :) Can I please hear the most dope song in the world right now aka #MakeItRight by BTS feat. {@Lauv@} on #MostRequestedLive? {@BTS_twt@} #방탄소년단 #BTS,2019-10-20,2,pop_culture,1185735380542214145
490,Hi {@Most Requested Live@} ! #BTS is conquering the world right now! Please help us  celebrate by playing #MakeItRight by BTS feat. {@Lauv@} tonight on  #MostRequestedLive! {@BTS_twt@},2019-10-20,2,pop_culture,1185735781303734274
491,#Afrobeats Rising and Unifying the world  {@Maleek Berry@} killing the stage {@Wizkid@} ⭐️ #starboyfest  @ O2 Arena London {{URL}},2019-10-20,2,pop_culture,1185736141900664832
492,"Happy Sweetest Day to our kind, caring, and beautiful sweethearts {{USERNAME}} and {{USERNAME}} ❤️ ❤️❤️ don’t know what we’d do without you guys!!",2019-10-20,3,daily_life,1185736197882167296
493,"I m so fine wherever I go, and I will not stop requesting #MakeItRight by BTS ft. {@Lauv@} on #MostRequestedLive! ARMYs all over the world MUST hear it tonight!@MostRequestLive {@BTS_twt@} #방탄소년단 #BTS",2019-10-20,2,pop_culture,1185736241775431680
494,Hi {@Most Requested Live@} ! BTS is conquering the world right now! Pls help us celebrate by playing #MakeItRight by BTS feat. {@Lauv@} tonight on #MostRequestedLive!⭐ {@BTS_twt@} #방탄소년단 #BTS,2019-10-20,2,pop_culture,1185736741543538688
495,I was lost I was tryna find the answer In the world around me I was going crazy All day all night It s time to request again! ⏰ May we please hear #MakeItRight by BTS feat. {@Lauv@} on #MostRequestedLive tonight? {@Most Requested Live@} {@BTS_twt@} #방탄소년단 #BTS,2019-10-20,2,pop_culture,1185736846271107072
496,I just earned the  Beer of the World (Level 3)  badge on {{USERNAME}} ! {{URL}},2019-10-20,4,sports_&_gaming,1185737038689165322
497,A huge thank you to {{USERNAME}} for that bit donation! Your support means the world to me and it’s always great to see you! Please give my phenomenal friend all your support and a follow! He plays some really cool games and has a chill stream! {{URL}},2019-10-20,4,sports_&_gaming,1185765349741846528
498,Might just drop out of college so I can see the Astros in the World Series!! {@Houston Astros@} #TakeItBack,2019-10-20,4,sports_&_gaming,1185766212896198657
499,"2 अक्टूबर को गाँधी का जन्म हुआ था,  20 अक्टूबर को आँधी  का जन्म हुआ... {@Virender Sehwag@} not played for country... Not for records... Not for team... He played for crowd,  ONLY ONE Mission PROVIDE FULL Entertainment. Most destructive batsman in the world.",2019-10-20,4,sports_&_gaming,1185766230734458882
500,NASA: Take a look at our {@Twitter@} moment to see reactions from around the world during {@Jessica Meir@} and {@Christina H Koch@}  s historic #AllWomanSpacewalk. What did it mean to you? {{URL}},2019-10-20,5,science_&_technology,1185767110137569281
501,"Altuve- “First off I wanna thank God and the fans and we deserved to be in the World Series because my team has been working really hard” send his team to the World Series, and puts everyone above him {@Jose Altuve@} you are the man!",2019-10-20,4,sports_&_gaming,1185794521780621313
502,. {@KHOU 11 News Houston@} : WATCH LIVE: Astros coverage continues on the field after Houston advances to the World Series. {{URL}} {{URL}},2019-10-20,4,sports_&_gaming,1185794740567937024
503,"40 Garden of Salvation Clears.  73 first timers sherpa d.  Average time taken per sherpa is sitting at an hour 45ish.  Currently number 5 in the world for Garden sherpas.  Numbers are cool, but y all have no idea how proud I am of myself and {{USERNAME}} for helping so many newbies ❤️",2019-10-20,4,sports_&_gaming,1185795120794427392
504,Why does it seem like the #Astors are the like New England Patriots of Baseball? I hope to god that {@Washington Nationals@} win the World Series! Better yet just sweep them {@Washington Nationals@} !,2019-10-20,4,sports_&_gaming,1185795391041736704
505,"I missed #MIBInternational in the theatres, thanks to {@andflix@} I’ll get to watch it before the rest of the world. #FlixFirstBeforeAmerica",2019-10-20,2,pop_culture,1185796004450201601
506,Epic images of China’s most beautiful landscapes  - travellermajor ⭐️ Captured by jordhammond Connecting people around the world with Årchitecture and Çoncepts via {{USERNAME}} ▪️visit us on… {{URL}},2019-10-20,3,daily_life,1185796280305377280
507,Time for the world television premiere of #MIBInternational. How cool is this {@andflix@} ? #FlixFirstBeforeAmerica,2019-10-20,2,pop_culture,1185796351097032705
508,"“It’s going to go down as one of the greatest Astros moments in our history,” {@Houston Astros@} president of baseball ops {@Jeff Luhnow@} said of {@Jose Altuve@} ’s walk-off 2-run home run in Game 6 of the #ALCS to send the Astros to the World Series.",2019-10-20,4,sports_&_gaming,1185796777686921217
509,Listening to {{USERNAME}}  s *The New Rules of War* for the third time. Recommended only if you want to understand the world in 2019.,2019-10-20,2,pop_culture,1185796843004989440
510,"ICYMI, it was another epic {{USERNAME}} clubhouse celebration with the {@Houston Astros@} following a return to the World Series!! {{URL}} ",2019-10-20,4,sports_&_gaming,1185797389958955009
511,#NP {{USERNAME}} #davepmorningshow #listenlive Mahalia Jackson - Trouble Of The World {{URL}},2019-10-20,2,pop_culture,1185825179949248513
512,More uncomfortable viewing than usual.  Typically measured and insightful assessment of WHAT YOU GONNA DO WHEN THE WORLD S ON FIRE by {{USERNAME}} in {@Observer New Review@} {{URL}},2019-10-20,2,pop_culture,1185825450251165696
513,"The United Arab Emirates claims to have opened the world’s first graduate-level university focusing on artificial intelligence, reports {{USERNAME}} {{URL}} ",2019-10-20,5,science_&_technology,1185825731127009282
514,"While the World is dancing to ‘Naari Naari’, I am still hungover on ‘Vaseegara’.. Please Please bring the audio to Apple Music.. {@Jonita@} #TeamJonita",2019-10-20,2,pop_culture,1185825854095536138
515,Big Shoutout to {@Wizkid@} for bringing Nigeria once again to the World. More Blessings King !!,2019-10-20,2,pop_culture,1185826328408477697
516,I wish there were Production Companies that could find this sort of thing. I don’t have the money but if I did I would fund this. This sort of imagination is what makes the world a great place so go and check out “Umbrellas” on {@Kickstarter@} ! #Umbrellas {{URL}},2019-10-20,2,pop_culture,1185826331315060736
517,Congrats  to the {@Houston Astros@} on another trip to the World  Series. I wanted it to be against my {@St Louis Cardinals@} . Since that can’t be go win it all. ⚾️,2019-10-20,4,sports_&_gaming,1185826389141970944
518,"David Warner, Jason Roy, Joe Root, Ross Taylor, Ben Stokes, Shakib Al Hasan, Pat Cummins, James Anderson, Stuart Broad, Rangana Herath, Nathan Lyon The World 11 who can beat India in Subcontinent. #INDvsSA {@Star Sports@} ",2019-10-20,4,sports_&_gaming,1185826432745791488
519,"I wish I was attending #SPIEL19, the biggest gaming convention in the world & am joining an Epic Giveaway by {{USERNAME}} & {{USERNAME}} for a chance to win a €5.000 Garrison gaming table  !! {{URL}} #rathskellers #spiel19 #giveaway #gamingtable",2019-10-20,4,sports_&_gaming,1185826636303917056
520,"3 Corporations Run The World: City of London, Washington DC and Vatican City {{URL}} via {{USERNAME}} ",2019-10-20,1,business_&_entrepreneurs,1185827988069326848
521,#Valimai #Valimai #Valimai #Valimai #Valimai #Valimai #Valimai #Valimai #Valimai #Valimai #Valimai #Valimai #Valimai #Valimai #Valimai #Valimai #Valimai #Valimai #Valimai #Valimai #Valimai  #Valimai  One of biggest #TAG in the world  {{USERNAME}} {{USERNAME}} {{USERNAME}},2019-10-20,2,pop_culture,1185827989998559232
522,"The world s largest 3D printer.... {{URL}} AMAZINGGGGG {{USERNAME}} {{USERNAME}} {@Formula 1@} {@Autosport@} {{USERNAME}} {@Science Magazine@} {@Elon Musk@} {@Brian Cox@} EVEN A FULL CAR, BOAT, AIRCRAFT,.... {{USERNAME}} {@Javier Santaolalla@} {{USERNAME}} ",2019-10-20,5,science_&_technology,1185855172062392322
523,The University for Foreigners of Perugia | Ambassador of the Italian Identity around the World  official video {{URL}} via {@YouTube@} #Italy #Italian #Italiano #MadeInItaly,2019-10-20,2,pop_culture,1185856432132034560
524,{{URL}} - looking for inspiration? share stories of the joy of General Practice from New Zealand and around the world in this podcast series .. {{USERNAME}},2019-10-20,3,daily_life,1185856888459522048
525,Never thought I would see the day that the {@Washington Nationals@} would be in the World Series. From the breaking ground constructionist the new stadium to representing DC at the highest level. Go get that ship #WorldSeriesBound #Nationals #HistoryMakers,2019-10-20,4,sports_&_gaming,1185857071780155392
526,. {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {@Otherwise you well@} {{USERNAME}} {{USERNAME}} {{USERNAME}} please can I see y’all next weekend before I head to Sea  thought of a whatspp group but nah,2019-10-20,3,daily_life,1185857091099152385
527,King  {@SHATTA WALE@} and Queen {@Becca@}  Performance was one of the best during the night  the Energy and the flow was outstanding Bigups❤❤ #FantasyDome #ReignConcert19 #WonderBoyAlbum  #WonderBoy #ShattaMovement  Ghana to the world ❤,2019-10-20,2,pop_culture,1185858166984204289
528,Think lightly of yourself and deeply of the world.  —Miyamoto Musashi via {{USERNAME}},2019-10-20,3,daily_life,1185887208605134848
529,#NowPlaying L J Reynolds - Key To The World #takemebacksundays on {{USERNAME}} with #afternoonking #mrhotchocolate #since1983TWEET {{USERNAME}} #raregroove #2019,2019-10-20,2,pop_culture,1185887763087933447
530,“Common looking people are the best in the world: that is the reason the Lord makes so many of them.”-Abraham Lincoln {{USERNAME}} #abrahamlincoln #abrahamlincolnquotes #usa #usapresident #president… {{URL}},2019-10-20,3,daily_life,1185888330359066624
531,Oh it’s football Sunday?   I almost forgot because...the {@Houston Astros@} are going to the WORLD SERIES!!!! #WorldSeries2019 #TakeItBack,2019-10-20,4,sports_&_gaming,1185917004080959488
532,Park Chanyeol of {@EXO@} is one of if not the most most handsome man in the world.,2019-10-20,2,pop_culture,1185917193952739328
533,"The world s second-largest truckmaker behind {{USERNAME}} said orders for its trucks, including brands such as Mack and Renault, fell 45% from the same quarter last year. {{URL}} ",2019-10-20,1,business_&_entrepreneurs,1185917393593233409
534,"hi love {@Harry Styles@} if you see this tweet, could you please take a sec to follow ME {{USERNAME}} {{USERNAME}} {{USERNAME}} and {{USERNAME}} ? it’d mean the world to us <3 i hope you’re having a wonderful weekend angel!",2019-10-20,2,pop_culture,1185918012253229056
535,SUNDAY VIBES     #NowPlaying    ▶️▶️ Child Of The World {@Bop Daddy@} ️️️ {{USERNAME}} #RaypowerAbuja #RaypowerNigeria #AbujaNigeria,2019-10-20,2,pop_culture,1185918129203011584
536,May the world go to bed on Sunday night in awe of that {@Manchester United@} display that dismantled {@Liverpool FC@} . #ThePerfectGame #MUNLIV,2019-10-20,4,sports_&_gaming,1185918303803510789
537,"Excited for the Nats to play the World Series at “Roger Bernadina Stadium”  (name suggested by {{USERNAME}} , proof it is that in video) {{URL}} ",2019-10-20,4,sports_&_gaming,1185918500218519552
538,The 50 Most Beautiful Cities in the World {{URL}} via {@Cond Nast Traveler@},2019-10-20,0,arts_&_culture,1185946807357952002
539,Bad day in office we lost our first game in #RPL.  Let s go back home and get ready to be hosted by {{USERNAME}} next weekend. {@Rwanda FA@} {{USERNAME}} {{USERNAME}} {{USERNAME}},2019-10-20,4,sports_&_gaming,1185947222447403009
540,Game day boys! Also rooting for the saints and raiders today! {@Detroit Lions@} gonna show the world what #DetroitvsEverybody means! #OnePride,2019-10-20,4,sports_&_gaming,1185947294820163585
541,Anton Lienert-Brown clearly the best centre in the world. Why do people not talk about him in the same way they do Farrell or Kerevi? He never makes a mistake and changes every game he plays in! World player of the year? {{USERNAME}} {{USERNAME}} {@Bryan Habana@},2019-10-20,4,sports_&_gaming,1185947467914850304
542,"I love the Hong Kong protestors, {@tiffanydcross@} but {{USERNAME}} is correct {@Hillary Clinton@} WON the week. OK {@DeanObeidallah@} {@Nancy Pelosi@} too, leading the world really. Powerful women speaking truth! Yes {@Ayman@} Women in Space (& correcting trump in real time) won too! #AMJoy",2019-10-20,2,pop_culture,1185947810782416898
543,The US is reducing its greenhouse gas emissions far too slowly to help avert the worst effects of global warming. But what would happen if the country adopted 7 of the most ambitious climate policies already in place around the world? {{URL}} via {{USERNAME}},2019-10-20,5,science_&_technology,1185948107814686723
544,"I spoke to Arsenal midfielder {@Jordan Nobbs@} after today’s 4-0 victory over Charlton, on stepping up her rehab, playing a strong side today and looking ahead to the massive match against Manchester City next weekend. {{URL}} ",2019-10-20,4,sports_&_gaming,1185948459934900224
545,Wait did the Bengals just lose the challenge {@NFL@} FIX YOUR REFS,2019-10-20,4,sports_&_gaming,1185978288486977538
546,Guys I really need these pics {{USERNAME}} took of me at the pumpkin patch,2019-10-20,3,daily_life,1186008304855781377
547,I think Dalton knows he is getting fired so now he is just taking the dive and betting against the Bengals in Vegas {@Cincinnati Bengals@},2019-10-20,4,sports_&_gaming,1186008570694963201
548,5 of the world’s most influential women offer tips for more effective leadership: {{USERNAME}} {{URL}} via {@Inc@},2019-10-20,1,business_&_entrepreneurs,1186008673585229824
549,"An excellent, a beautiful person not only with her great voice but also with her  humble personality. Love your existence in the world {@Joss Stone@} The Love We Had (Stays On My Mind) (Official Video)   Joss Stone {{URL}} ",2019-10-20,2,pop_culture,1186008755059773440
550,"Fowler - 3 sacks, FF, 1TFL  Ramsey - held the best WR in the world to 60 yards when he was covering him, and a forced fumble. Bortles - being the Boat Thank you {{USERNAME}} ",2019-10-20,4,sports_&_gaming,1186008890749718531
551,I voted #TheBrainEvilGenius on {@The Tylt@} —because he s been practicing how to take over the world for a while now. {{URL}},2019-10-20,2,pop_culture,1186008896542068739
552,These wings were made to fly.  Goodnight our Peter Pan. I will love you forever and always and I will continue to make you proud by carrying out your legacy and doing good in the world!! We miss you so much down here Cam. {{USERNAME}} #CameronBoyce {{URL}},2019-10-20,2,pop_culture,1186038096481132544
553,"Hi {@Harry Styles@} , you’re the best idol of the world, u make me feel good, fearless, safe, comfortable and happy even being thousands of miles away. Thank you for make me happy. Can you follow me, please? it would make me so happy  40",2019-10-20,2,pop_culture,1186038532479115264
554,Thought #WayneBarnes had a great game today in the Japan v South Africa game!!  Really hope he gets to referee the World Cup Final {@Rugby World Cup@} !!!,2019-10-20,4,sports_&_gaming,1186038969060003841
555,"Barbra Streisand Shares Photo of Nancy Pelosi Killing Trump {{URL}} via {@Breitbart News@}  Creep-ple who need Creep-ples, are the ugliest Creep-ple in the world !",2019-10-20,2,pop_culture,1186038974495649792
556,Ok so the question is: which halloween costume do I wear to the {{USERNAME}} open next weekend?,2019-10-20,3,daily_life,1186066954295152640
557,. {@FSU Football@} {@Jalen Ramsey@} looked awesome with the {@Los Angeles Rams@} today! ...The Rams now have the Best cover corner and also the Best Dlineman in the . {@NFL@} in {@AD99@} ..AMAZING!,2019-10-20,4,sports_&_gaming,1186067391878328320
558," Being “mindful,” embracing and embodying mindfulness, means you have a “Mindfulness AAA Mindset”—you are Aware, Advancing, and Authentic by nature. It’s the lens from which you look, the mindset from which you operate, the way you choose to be in the world.  ___ {{USERNAME}} ",2019-10-20,3,daily_life,1186067655280775170
559,mari945: Elsa with Bruni is the most adorable thing in the world❄️ #Frozen2 #Elsa #Disney #Frozen2fanart #ElsaFanart #ArtofMaryamSafdar #mari945  #マリ945 {@Disney s Frozen@} {{URL}},2019-10-20,2,pop_culture,1186067994541285378
560,"DAAAA BEARS lost.   WHO DAT. WHO FREAKING DAT.  (See you in person next weekend, {@Drew Brees@} & {@Sean Payton@} )",2019-10-20,4,sports_&_gaming,1186068644025065472
561,"Stafford had the {@Detroit Lions@} in a position to win in the fourth, the offensive pass interference by Thomas cost a first down. Next set of downs the Lions  went for it on fourth, the fourth down playcall was perfectly covered by the {@Minnesota Vikings@} . Game over. #OnePride #Skol #NFLSunday #NFC",2019-10-20,4,sports_&_gaming,1186068696202141696
562,Dear {@Harry Styles@}  I hope you’re well! I hope you’ve been smiling a lot today! I hope you’re having a wonderful day! You deserve only the best!  I LOVE #LightsUp SO MUCH!✨ Can t wait for the album & tour!  Would you mind following me?  It’d mean the world to me!   -114.318 x,2019-10-21,2,pop_culture,1186340811539210241
563,Add my new album  &#34;F&#39; the World  on Spotify: {{URL}} (powered by {@DistroKid@} ),2019-10-22,2,pop_culture,1186488296454737920
564,Learn the story behind  BeneTalk:The World’s First Wearable Speech Tracker  and help us meet our goal. {@Indiegogo Reads@} {{URL}},2019-10-22,5,science_&_technology,1186551963946762241
565,. {@Joe Osborne@} and {{USERNAME}} were a combined 4-1 with their picks on yesterday s show and are back for more. Large day with Game 1 of the World Series and Opening Night of the NBA. All that and more. JOIN US: {{URL}},2019-10-22,4,sports_&_gaming,1186673449223249921
566,the hood done spoke {{USERNAME}} and they saying how amazing of a little sister you truly are. you my real homie and you’re an amazing person frfr. i truly do appreciate you and everything you do. we bout to take over this corn maze sunday YUUUUUR,2019-10-22,3,daily_life,1186702846336610305
567," Gone, Gone, Gone  is a song recorded by American recording artist  Phillip Phillips from his debut album The World from the Side of the Moon. It was released on February 11, 2013 by Interscope Records as the second single from the album. {@Phillip Phillips@} {{URL}} ",2019-10-23,2,pop_culture,1187003770909134848
568,Opinion | China doesn t want to subjugate the NBA — it wants to take over the world {{URL}} via {@NBC News THINK@},2019-10-23,4,sports_&_gaming,1187004578409172992
569,"Happy Halloween! The {{USERNAME}} Spooktober Maze is now LIVE in {@VRChat@} ! Explore a spooky corn maze and collect treats to help the gang prepare for the Monster Mash!  A collab between myself, {{USERNAME}} , {{USERNAME}} and {{USERNAME}} {{URL}} ",2019-10-23,3,daily_life,1187005287464689667
570,"I know that the World Series is on and the NBA season is just starting up, but {@Tiger Woods@} is leading a golf tournament right now  #GOAT",2019-10-24,4,sports_&_gaming,1187213996291575808
571,❤  ❤  Dear {@Harry Styles@}   I hope you’re having a wonderful day! You deserve only the best!  I LOVE #LightsUp SO MUCH!✨ Can t wait for the album & tour!  Would you mind following me & {{USERNAME}} ?   It’d mean the world to US! x  -114.307  ❤  ❤  ❤  ❤  ❤  ❤  ❤,2019-10-24,2,pop_culture,1187337140256067585
572,"So, I picked up my preorder of {@The Outer Worlds@} today and I played it for about three hours.  This game is amazing. Combat is crazy good. Interacting with characters is enjoyable and hilarious. The lore of the world and the story is absolutely one that I can sink my teeth into.",2019-10-25,4,sports_&_gaming,1187604756274937856
573,RedTail LiDAR Systems produces amazing corn maze images - {{URL}} {{URL}} #drone #drones #uas #uav #rpas #sar #dronerental #dronetraining #droneservices #dronenews #publicsafety #losangeles #34northdrones {{USERNAME}},2019-10-26,5,science_&_technology,1187967626384773125
574,"Ok, {@ye@} . You got Gospel out of your system. Yes, it was lit. But you think we can get a new album that isn’t gospel now?",2019-10-27,2,pop_culture,1188272713460256769
575,"Bravo {@Infinity Ward@} Bravo  The story telling, missions & cut scenes for the Campaign was just insane. It actually tore with my feelings.. Just bravo. #ModernWarfare Playing as a kid in a war zone.. {{URL}} ",2019-10-27,4,sports_&_gaming,1188273332631822336
576,"There seems to be a deeper meaning to {@Bad Lip Reading@}  s #Seagulls that I m feeling is the story of my life:  –Birds keep poking at my head #stopitnow!! –Was hit by a boulder when I got older #notfun. –But I do like to groove and boogie, so there s a perk #showyousomedancemoves?",2019-10-27,2,pop_culture,1188273663268794368
577,"I’d like to formally apologize to {@Trae Young@} for doubting him on Draft Night 2018.   Clearly, the doubt I had in his transition into the NBA lit the fire that has turned him into just an INSANELY fun player to watch already.",2019-10-27,4,sports_&_gaming,1188273774673743872
578,Pre-save my new album  Tomarrows Never Promised  on Spotify: {{URL}} (powered by {@DistroKid@} ),2019-10-27,2,pop_culture,1188300307656142849
579,Ok {{USERNAME}} . How about a 57-yard field goal to end the half?! {@Air Force Football@} leading {@USU Football@} 17-0 at Falcon Stadium. #AFAvsUSU,2019-10-27,4,sports_&_gaming,1188301004434837504
580,Matt Araiza s 25-yd field goal gives {{USERNAME}} a 17-0 lead over UNLV with 3:01 remaining in the first half. Araiza is now 13-for-15 on field goals this season. Big play on the scoring drive was a 26-yard sideline catch by WR Kobe Smith.,2019-10-27,4,sports_&_gaming,1188301352297889792
581,u like {@ylona@}  s new song u LIE SO WELL,2019-10-27,2,pop_culture,1188301523987492865
582,The story starts like..  PMLN RELIEF PPPP PPPP RELIEF PMLN.. AGAIN PMLN RELIEF PPP AGAIN PPP RELIEF PMLN  NOW PTI RELIEF PMLN 2019 PTI RELIEF PPP 2020..  POOR ONLY THE AUDIENCE.... {@PML N@} {@PTI@} {@PPP@} {@Imran Khan@} {@Ahsan Iqbal@},2019-10-27,2,pop_culture,1188302142576181250
583,"Pre-save my new album  Moments in Times of D&#39;nairo, Vol. 1  on Spotify: {{URL}} (powered by {@DistroKid@} )",2019-10-27,2,pop_culture,1188304077819658246
584,I called 911 FOR THE FIRST TIME tonight to report a fire under a bridge that probably could’ve ended tragically had it not been reported. I feel like a good citizen for not overthinking it and just calling in. {{USERNAME}} hope you guys were able to take care of the fire!,2019-10-27,3,daily_life,1188331057340391426
585,Flames and the Fire?  Can the two teams winless before Round 3 get on the board for #WNBL20 today? {@Sydney Uni Flames@} ✔️ Now it’s over to {@JCU Townsville Fire@} who host {@Deakin Melbourne Boomers@} at 5pm AEST - tune in via {@FOX Basketball@} and {@Kayo Sports@} .,2019-10-27,4,sports_&_gaming,1188332086907695104
586,Pre-save my new album  Flammagepack  on Spotify: {{URL}} (powered by {@DistroKid@} ),2019-10-27,2,pop_culture,1188333277863731200
587,"I think the guys over {@Activision@} did a great job with the New #CallOfDuty #ModernWafare game. Love the graphics, love the story line/campaign, multiplayer is Amazing. Game of the year? Thoughts?",2019-10-27,4,sports_&_gaming,1188334366369423360
588,#AsimWinningHearts  Too good  U are playing so well in the house But please don t destroy BB property next time .... Though Yo bro...Lots of love  {@Bigg Boss@} #BB13 #BiggBoss13  #AsimRiaz #BestAsim,2019-10-27,3,daily_life,1188360461638488065
589,Add my new album  2 Easy Ep  on Spotify: {{URL}} (powered by {@DistroKid@} ),2019-10-27,2,pop_culture,1188360874572107776
590,"I just collected an extra chance to win a £1,300 cash {@TopCashback@} ! #TrickorTreats {{URL}} ",2019-10-27,1,business_&_entrepreneurs,1188361201102790657
591,"Oooh. So this is the story of  Ours , no wonder na sobrang iba yung tune nya haha. Ang galiiing! This is actually one of my fave songs of {@Ben Ben@} hehe. You guys did so well!! {{URL}} ",2019-10-27,2,pop_culture,1188361451729063936
592,The story of #DenBosch was told by the voices of the veterans in Wales At War: Episode 3 {{URL}} {@The Royal Welsh@},2019-10-27,2,pop_culture,1188391727658348544
593,"So proud to launch my new book telling the story of forgotten stars Gwen Farrar & Norah Blaney who starred in the West End, on Broadway & on {{USERNAME}} {{URL}} ",2019-10-27,2,pop_culture,1188391939487473664
594,#WALvRSA {{USERNAME}} Does anyone actually know the rules for egg wrestling? Are there any? Is it a proper sport or is it just fighting with an odd shape ball bouncing about all over the place then cuddling in a heap to make up? Asking for a friend.,2019-10-27,4,sports_&_gaming,1188392561813217281
595,{{URL}} Escape From Tarkov 24 Hour Stream Starting NOW!!! Patch 12 coming out soon! The hype is real! #TeamTrees #gaming #streaming #stream #game #games #mixer #EscapeFromTarkov {@Battlestate Games@} #fun #FollowsAreFree #RoadTo2K,2019-10-27,4,sports_&_gaming,1188393033420722176
596,So {@EDEN@} just released a new song last Friday called projector and it s fricking amazing and you should all.l go listen to it right now  And he s going to release a new album and I haven t been to hyped for quite some time  His music is just SOOO goop tbh,2019-10-27,2,pop_culture,1188424440335474688
597,Sehun: We re currently in the midst of preparing for EXO s New Album~ Please look forward to it~   #EXO #SeChanFeverFestival {@EXO@},2019-10-27,2,pop_culture,1188424585110155266
598,"Dear {@eero@} , please stop making me log into your app every time I open it. Annoying as hell.",2019-10-27,5,science_&_technology,1188453519612882953
599,To sit by the fire in mystic caves Painting the first man and the first woman defeating the first beast Dreaming of a simple future that could survive the heavy rains...   #Poetry by {{USERNAME}} {{URL}},2019-10-27,0,arts_&_culture,1188453741235716096
600,"Join me to get {@Listia@}  s new $XNK #cryptocurrency for free! Use code  BTRLDD  for an extra 100 XNK. Just got this with my Ink, Make One for Baby ~ Relist {{URL}} ",2019-10-27,1,business_&_entrepreneurs,1188454341943988225
601,. {{USERNAME}} is so obsessed with oil I m worried he s going to sharpie up a map to prove that Alberta is a part of Montana.  Perhaps WE should put up a wall.,2019-10-27,1,business_&_entrepreneurs,1188454805255196672
602,Check out my new album  Jahnoi Productions Volume 1  distributed by {@DistroKid@} and live on Tidal! {{URL}},2019-10-27,2,pop_culture,1188483126747635712
603,Excited repost via {{USERNAME}} from {{USERNAME}} We’re providing FREE GROUND SHIPPING on all orders today for an extra sweet #SelfCareSolDay⁠ ⁠  Use code  SOLSHIP1  at checkout ⁠ ⁠ (Hurry - offer valid… {{URL}},2019-10-27,1,business_&_entrepreneurs,1188483127657848832
604,Check out my new album  Jahnoi Productions Volume 1  distributed by {@DistroKid@} and live on Apple Music! {{URL}},2019-10-27,2,pop_culture,1188483303843782658
605,Check out my new album  Storm Soldier  distributed by {@DistroKid@} and live on Spotify! {{URL}},2019-10-27,2,pop_culture,1188483517707104257
606,Binge watched {@On My Block@} last night and this morning!  So well written!  Can’t wait for Season 3.,2019-10-27,2,pop_culture,1188483848742547462
607,I just discovered this on Poshmark: Bundle for an extra 20% off 2+ items!. {{URL}} via {@Poshmark@},2019-10-27,1,business_&_entrepreneurs,1188484050853351425
608,"Real talk now. After all the struggles I’ve been through since I moved to Germany, I couldn’t be happier to step into a {{USERNAME}} ring. No dream is too far away, if you put up the time and the hard work. Best decision I’ve done in my life.",2019-10-27,3,daily_life,1188484559089913856
609,#AI and #Blockchain: Double the Hype or Double the Value? via {@Forbes@} {{URL}} #fintech #banking,2019-10-27,1,business_&_entrepreneurs,1188514698108391424
610,"Join me to get {@Listia@}  s new $XNK #cryptocurrency for free! Use code  CCNFLP  for an extra 100 XNK. Just got this with my Ink, Victorias Secret Rebel Perfume Li l Glass Spray Fragrance {{URL}} ",2019-10-27,1,business_&_entrepreneurs,1188514741695795201
611,"So, Thursday sees {{USERNAME}} at Stoke Sugarmill. Been really looking forward to this. Even more so now I ve heard the new album which is remarkable. Get down there Stokies!",2019-10-27,2,pop_culture,1188545451852734466
612,#5YearsOf1989 and 5 years since Montevallo was released. C’mon {@Sam Hunt@} release a new album already.,2019-10-27,2,pop_culture,1188545474103595008
613,Cody Parkey hits that field goal btw   CC: {@Chicago Bears@},2019-10-27,4,sports_&_gaming,1188545513924284417
614,OMG  {@Los Angeles Chargers@} WIN ⚡️⚡️⚡️ on another missed field goal.,2019-10-27,4,sports_&_gaming,1188545693431894016
615,The {@Los Angeles Chargers@} FINALLY escape a close game with a win!!!!! Bears miss field goal in closing seconds. Maybe this can turn season around  #Chargers #BoltUp,2019-10-27,4,sports_&_gaming,1188545767931166721
616,So once again y’all FAKE. Ain’t tell me {@Tank@} had a new album out. . I’m tired of y’all.,2019-10-27,2,pop_culture,1188574560351916033
617,"seeing {{USERNAME}} tonight at the mercury lounge and have an extra ticket! DM me if interested. a side note:  I am surrounded by so many other folks using assistive devices tonight, everyone looks gorgeous,  and being here is an absolute blessing",2019-10-27,2,pop_culture,1188574799074861056
